ID,Name,Polymer Smiles,Monomer Smiles 1,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR
P432643,Others,CCCCOc1ccc(Oc2c3C(=O)N(*)C(=O)c3c(Oc3ccc(OCCCC)cc3)c3C(=O)N(C(=O)c23)c2ccc(cc2)C(=O)c2ccc(*)cc2)cc1, Nc1ccc(cc1)C(=O)c1ccc(N)cc1,11.0,0.0,15.0,0.0,11.0,13.0,0.0,0.1860465116279069,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,308.1976717836632,132.13,6.562000000000007,204.96749999999952
P432644,Others,CCCCCCCCOc1ccc(Oc2c3C(=O)N(*)C(=O)c3c(Oc3ccc(OCCCCCCCC)cc3)c3C(=O)N(C(=O)c23)c2ccc(cc2)C(=O)c2ccc(*)cc2)cc1, Nc1ccc(cc1)C(=O)c1ccc(N)cc1,11.0,0.0,23.0,0.0,11.0,13.0,0.0,0.3137254901960784,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,359.117208698836,132.13,9.6828,241.9034999999993
P432645,Others,CCCCCCCCCCCCOc1ccc(Oc2c3C(=O)N(*)C(=O)c3c(Oc3ccc(OCCCCCCCCCCCC)cc3)c3C(=O)N(C(=O)c23)c2ccc(cc2)C(=O)c2ccc(*)cc2)cc1, Nc1ccc(cc1)C(=O)c1ccc(N)cc1,11.0,0.0,31.0,0.0,11.0,13.0,0.0,0.4067796610169492,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0367456140089,132.13,12.803599999999978,278.8394999999997
P432646,Others,COc1ccc(Oc2c3C(=O)N(*)C(=O)c3c(Oc3ccc(OC)cc3)c3C(=O)N(C(=O)c23)c2ccc(cc2)C(c2ccc(*)cc2)(C(F)(F)F)C(F)(F)F)cc1, Nc1ccc(cc1)C(c1ccc(N)cc1)(C(F)(F)F)C(F)(F)F,10.0,0.0,9.0,0.0,10.0,18.0,0.0,0.1282051282051282,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,303.5695936435904,115.06,6.401100000000004,186.7229999999997
P432647,Others,CCCCOc1ccc(Oc2c3C(=O)N(*)C(=O)c3c(Oc3ccc(OCCCC)cc3)c3C(=O)N(C(=O)c23)c2ccc(cc2)C(c2ccc(*)cc2)(C(F)(F)F)C(F)(F)F)cc1, Nc1ccc(cc1)C(c1ccc(N)cc1)(C(F)(F)F)C(F)(F)F,10.0,0.0,15.0,0.0,10.0,18.0,0.0,0.2444444444444444,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,341.75924632997004,115.06,8.741700000000002,214.42499999999956
P432648,Others,CCCCCCCCOc1ccc(Oc2c3C(=O)N(*)C(=O)c3c(Oc3ccc(OCCCCCCCC)cc3)c3C(=O)N(C(=O)c23)c2ccc(cc2)C(c2ccc(*)cc2)(C(F)(F)F)C(F)(F)F)cc1, Nc1ccc(cc1)C(c1ccc(N)cc1)(C(F)(F)F)C(F)(F)F,10.0,0.0,23.0,0.0,10.0,18.0,0.0,0.3584905660377358,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,392.6787832451429,115.06,11.862499999999985,251.3609999999993
P432649,Others,CCCCCCCCCCCCOc1ccc(Oc2c3C(=O)N(*)C(=O)c3c(Oc3ccc(OCCCCCCCCCCCC)cc3)c3C(=O)N(C(=O)c23)c2ccc(cc2)C(c2ccc(*)cc2)(C(F)(F)F)C(F)(F)F)cc1, Nc1ccc(cc1)C(c1ccc(N)cc1)(C(F)(F)F)C(F)(F)F,10.0,0.0,31.0,0.0,10.0,18.0,0.0,0.4426229508196721,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,443.59832016031567,115.06,14.983299999999966,288.297
P432658,Others,CC(C)(c1ccc(OC(=O)c2ccc3C(=O)N(*)C(=O)c3c2)cc1)c1ccc(OC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2cccc(Oc3ccc(cc3)S(=O)(=O)c3ccc(Oc4cccc(*)c4)cc3)c2)cc1, Nc1cccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3cccc(N)c3)cc2)c1,14.0,0.0,13.0,0.0,12.0,17.0,4.0,0.0526315789473684,10.0,8.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,411.4622870383441,179.95999999999998,9.903799999999997,260.4547999999996
P432659,Others,[O-][N+](=O)c1ccc(C=Cc2ccc(cc2)N(c2ccc(*)cc2)c2ccc(cc2)N2C(=O)c3ccc(cc3C2=O)C(c2ccc3C(=O)N(*)C(=O)c3c2)(C(F)(F)F)C(F)(F)F)cc1, Nc1ccc(cc1)N(c1ccc(N)cc1)c1ccc(C=Cc2ccc(cc2)[N+]([O-])=O)cc1,10.0,0.0,9.0,0.0,7.0,18.0,4.0,0.0666666666666666,8.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,340.66189390439087,121.14,9.6812,210.1973999999996
P432660,Others,Oc1ccc(cc1*)N1C(=O)c2ccc(cc2C1=O)C(c1ccc2C(=O)N(*)C(=O)c2c1)(C(F)(F)F)C(F)(F)F, Nc1ccc(O)c(N)c1,7.0,1.0,3.0,1.0,5.0,15.0,4.0,0.12,5.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,207.83175444908275,94.99,3.838400000000002,115.15480000000004
P432662,Others,*c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2ccc(cc2)N2C(=O)c3ccc(*)cc3C2=O)cc1, O=C1OC(=O)c2cc(ccc12)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)OC(=O)c2c1,7.0,0.0,8.0,0.0,5.0,9.0,4.0,0.0,10.0,8.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,339.5584696825618,83.99000000000001,10.097299999999994,229.13399999999956
P432664,Others,*c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)N1C(=O)c2ccc(*)cc2C1=O, O=C1OC(=O)c2cc(ccc12)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)OC(=O)c2c1,6.0,0.0,6.0,0.0,4.0,8.0,4.0,0.0,9.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,299.38783024699086,74.76,8.305000000000005,202.6179999999996
P432665,Others,*c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)N1C(=O)c2ccc(*)cc2C1=O, O=C1OC(=O)c2cc(ccc12)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)OC(=O)c2c1,6.0,0.0,6.0,0.0,4.0,8.0,4.0,0.0,9.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,299.38783024699086,74.76,8.305000000000005,202.6179999999996
P432666,Others,*N1C(=O)c2ccc(cc2C1=O)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(*)cc3)cc2)cc1, O=C1OC(=O)c2cc(ccc12)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)OC(=O)c2c1,8.0,0.0,11.0,0.0,6.0,10.0,4.0,0.0,12.0,10.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,414.57623183760126,93.22,14.30869999999997,279.806
P432667,Others,CC(C)(c1ccc(Oc2ccc(*)cc2)cc1)c1ccc(Oc2ccc(cc2)N2C(=O)c3ccc(cc3C2=O)-c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc(cc2)-c2ccc3C(=O)N(*)C(=O)c3c2)cc1, O=C1OC(=O)c2cc(ccc12)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)OC(=O)c2c1,8.0,0.0,12.0,0.0,6.0,10.0,4.0,0.044776119402985,12.0,10.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,433.671058180791,93.22,14.967599999999964,292.9400000000003
P432668,Others,*N1C(=O)c2ccc(cc2C1=O)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2ccc(*)cc2)cc1, O=C1OC(=O)c2cc(ccc12)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)OC(=O)c2c1,7.0,0.0,6.0,0.0,5.0,9.0,4.0,0.0,8.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,269.23430978383846,83.99000000000001,7.515400000000007,176.9819999999997
P432669,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)Nc3ccc(Oc4ccc(Oc5ccc(NC(=O)C*)cc5)cc4)cc3)C(=O)c2c1)C(F)(F)F, Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,12.0,2.0,11.0,2.0,8.0,20.0,6.0,0.1219512195121951,7.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,328.2613365929185,151.42000000000002,7.883000000000005,193.18139999999968
P432670,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)Nc3ccc(Oc4cccc(Oc5ccc(NC(=O)C*)cc5)c4)cc3)C(=O)c2c1)C(F)(F)F, Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,12.0,2.0,11.0,2.0,8.0,20.0,6.0,0.1219512195121951,7.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,328.2613365929185,151.42000000000002,7.883000000000005,193.18139999999968
P432671,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)Nc3ccc(Oc4ccc(cc4)-c4ccc(Oc5ccc(NC(=O)C*)cc5)cc4)cc3)C(=O)c2c1)C(F)(F)F, Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(N)cc3)cc2)cc1,12.0,2.0,12.0,2.0,8.0,20.0,6.0,0.1063829787234042,8.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,363.31843079898255,151.42000000000002,9.55,218.6173999999996
P432672,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)Nc3ccc(Oc4ccc(cc4)S(=O)(=O)c4ccc(Oc5ccc(NC(=O)C*)cc5)cc4)cc3)C(=O)c2c1)C(F)(F)F, Nc1ccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3ccc(N)cc3)cc2)cc1,14.0,2.0,13.0,2.0,10.0,23.0,6.0,0.1063829787234042,8.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,379.9438291807691,185.56,8.715800000000002,225.07519999999965
P432674,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)Nc3ccc(Oc4ccc5nc(-c6ccccc6)c(nc5c4)-c4ccc(cc4)-c4nc5cc(Oc6ccc(NC(=O)C*)cc6)ccc5nc4-c4ccccc4)cc3)C(=O)c2c1)C(F)(F)F, Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(cc2)-c2nc3cc(Oc4ccc(N)cc4)ccc3nc2-c2ccccc2)cc1,16.0,2.0,15.0,2.0,12.0,24.0,6.0,0.072463768115942,13.0,11.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,510.73163440443096,202.98,14.437399999999975,321.11740000000054
P432676,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)Nc3ccc(Oc4ccc5nc(-c6ccccc6)c(nc5c4)-c4ccc(cc4)N4C(=O)c5ccc6C(=O)N(C(=O)c7ccc(C4=O)c5c67)c4ccc(cc4)-c4nc5cc(Oc6ccc(NC(=O)C*)cc6)ccc5nc4-c4ccccc4)cc3)C(=O)c2c1)C(F)(F)F, Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(nc3c2)-c2ccc(cc2)N2C(=O)c3ccc4C(=O)N(C(=O)c5ccc(C2=O)c3c45)c2ccc(cc2)-c2nc3cc(Oc4ccc(N)cc4)ccc3nc2-c2ccccc2)cc1,22.0,2.0,17.0,2.0,16.0,30.0,10.0,0.0561797752808988,18.0,14.0,4.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,655.1413492394043,277.73999999999995,17.191799999999983,413.7874000000009
P432677,Others,FC(F)(F)C(c1ccc2C(=O)N(CC(=O)Nc3ccc(*)cc3)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)Nc3ccc(cc3)-c3nnc(*)o3)C(=O)c2c1)C(F)(F)F, Nc1ccc(cc1)-c1nnc(o1)-c1ccc(N)cc1,13.0,2.0,9.0,2.0,9.0,21.0,6.0,0.1351351351351351,7.0,5.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,309.4462964148747,171.88,3.965900000000002,179.21139999999977
P432678,Others,FC(F)(F)C(c1ccc2C(=O)N(CC(=O)Nc3ccc(Oc4ccc(*)cc4)cc3)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)Nc3ccc(Oc4ccc(cc4)-c4nnc(*)o4)cc3)C(=O)c2c1)C(F)(F)F, Nc1ccc(Oc2ccc(cc2)-c2nnc(o2)-c2ccc(Oc3ccc(N)cc3)cc2)cc1,15.0,2.0,13.0,2.0,11.0,23.0,6.0,0.1020408163265306,9.0,7.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,389.7875752860164,190.34,7.550500000000004,232.24339999999964
P432679,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)NNC(=O)c3ccc(cc3)C(=O)NNC(=O)C*)C(=O)c2c1)C(F)(F)F, NNC(=O)c1ccc(cc1)C(=O)NN,14.0,4.0,7.0,4.0,8.0,22.0,8.0,0.1612903225806451,5.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,280.01298255834354,191.16,1.9433999999999985,154.1077999999999
P432680,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)NNC(=O)c3ccc(Oc4ccc(cc4)C(=O)NNC(=O)C*)cc3)C(=O)c2c1)C(F)(F)F, NNC(=O)c1ccc(Oc2ccc(cc2)C(=O)NN)cc1,15.0,4.0,9.0,4.0,9.0,23.0,8.0,0.1351351351351351,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,320.1836219939144,200.39,3.735700000000002,180.6237999999998
P432681,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(CC(=O)NNC(=O)c3ccc(C(=O)NNC(=O)C*)c(Oc4ccccc4)c3)C(=O)c2c1)C(F)(F)F, NNC(=O)c1ccc(C(=O)NN)c(Oc2ccccc2)c1,15.0,4.0,9.0,4.0,9.0,23.0,8.0,0.1351351351351351,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,320.1836219939144,200.39,3.735700000000002,180.6237999999998
P432682,Others,Oc1ccc(cc1NC(=O)C*)-c1ccc(O)c(NC(=O)CN2C(=O)c3ccc(cc3C2=O)C(c2ccc3C(=O)N(*)C(=O)c3c2)(C(F)(F)F)C(F)(F)F)c1, Nc1cc(ccc1O)-c1ccc(O)c(N)c1,12.0,4.0,8.0,4.0,8.0,20.0,6.0,0.1428571428571428,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,292.5656194322328,173.42,5.3766000000000025,168.91499999999985
P432683,Others,Oc1ccc(cc1NC(=O)C*)C(c1ccc(O)c(NC(=O)CN2C(=O)c3ccc(cc3C2=O)C(c2ccc3C(=O)N(*)C(=O)c3c2)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F, Nc1cc(ccc1O)C(c1ccc(O)c(N)c1)(C(F)(F)F)C(F)(F)F,12.0,4.0,9.0,4.0,8.0,26.0,6.0,0.2105263157894736,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,336.65365819298,173.42,7.120300000000006,182.81099999999984
P432684,Others,OC(=O)c1ccc(Cc2ccc(C(O)=O)c(NC(=O)CN3C(=O)c4ccc(cc4C3=O)C(c3ccc4C(=O)N(*)C(=O)c4c3)(C(F)(F)F)C(F)(F)F)c2)cc1NC(=O)C*, Nc1cc(Cc2ccc(C(O)=O)c(N)c2)ccc1C(O)=O,14.0,4.0,11.0,4.0,8.0,22.0,6.0,0.1578947368421052,6.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,319.9834899755101,207.56,5.285600000000004,183.31599999999983
P432685,Others,FC(F)(F)C(c1ccc2C(=O)N(C*)C(=O)c2c1)(c1ccc2C(=O)N(Cc3nnc(o3)-c3ccc(cc3)-c3nnc(*)o3)C(=O)c2c1)C(F)(F)F, NNC(=O)c1ccc(cc1)C(=O)NN,12.0,0.0,7.0,0.0,10.0,20.0,4.0,0.1612903225806451,7.0,5.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,268.4957224131524,152.60000000000002,4.270900000000002,148.0049999999998
P432686,Others,FC(F)(F)C(c1ccc2C(=O)N(C*)C(=O)c2c1)(c1ccc2C(=O)N(Cc3nnc(o3)-c3ccc(Oc4ccc(cc4)-c4nnc(*)o4)cc3)C(=O)c2c1)C(F)(F)F, NNC(=O)c1ccc(Oc2ccc(cc2)C(=O)NN)cc1,13.0,0.0,9.0,0.0,11.0,21.0,4.0,0.1351351351351351,8.0,6.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,308.66636184872334,161.82999999999998,6.063200000000004,174.5209999999997
P432687,Others,FC(F)(F)C(c1ccc2C(=O)N(C*)C(=O)c2c1)(c1ccc2C(=O)N(Cc3nnc(o3)-c3ccc(-c4nnc(*)o4)c(Oc4ccccc4)c3)C(=O)c2c1)C(F)(F)F, NNC(=O)c1ccc(C(=O)NN)c(Oc2ccccc2)c1,13.0,0.0,9.0,0.0,11.0,21.0,4.0,0.1351351351351351,8.0,6.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,308.6663618487233,161.83,6.063200000000003,174.5209999999997
P432688,Others,FC(F)(F)C(c1ccc2C(=O)N(C*)C(=O)c2c1)(c1ccc2C(=O)N(Cc3nc4cc(ccc4o3)-c3ccc4oc(*)nc4c3)C(=O)c2c1)C(F)(F)F, Nc1cc(ccc1O)-c1ccc(O)c(N)c1,10.0,0.0,6.0,0.0,8.0,18.0,4.0,0.1428571428571428,8.0,6.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,280.42575417185634,126.82000000000002,6.120300000000004,161.99099999999976
P432689,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(Cc3nc4cc(ccc4o3)C(c3ccc4oc(C*)nc4c3)(C(F)(F)F)C(F)(F)F)C(=O)c2c1)C(F)(F)F, Nc1cc(ccc1O)C(c1ccc(O)c(N)c1)(C(F)(F)F)C(F)(F)F,10.0,0.0,7.0,0.0,8.0,24.0,4.0,0.2105263157894736,8.0,6.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,324.3038214460082,126.82000000000002,8.696200000000001,175.08999999999978
P432691,Others,FC(F)(F)C(c1ccc2C(=O)N(*)C(=O)c2c1)(c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(=O)Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)cc1)C(F)(F)F, Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(N)cc3)cc2)cc1,12.0,2.0,12.0,2.0,8.0,20.0,6.0,0.0526315789473684,10.0,8.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,420.7027349823173,151.42000000000002,11.888999999999983,260.74839999999966
P432692,Others,*c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2ccc(cc2)N2C(=O)c3ccc(*)cc3C2=O)cc1, Nc1ccc(Oc2ccc(N)cc2)cc1,7.0,0.0,7.0,0.0,5.0,9.0,4.0,0.0,9.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,304.5013754764978,83.99000000000001,8.430300000000004,203.6979999999996
P432693,Others,*c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2cccc(c2)N2C(=O)c3ccc(*)cc3C2=O)cc1, Nc1ccc(Oc2cccc(N)c2)cc1,7.0,0.0,7.0,0.0,5.0,9.0,4.0,0.0,9.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,304.5013754764978,83.99000000000001,8.430300000000004,203.6979999999996
P432694,Others,*c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Cc2ccc(cc2)N2C(=O)c3ccc(*)cc3C2=O)cc1, Nc1ccc(Cc2ccc(N)cc2)cc1,6.0,0.0,7.0,0.0,4.0,8.0,4.0,0.0212765957446808,9.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,305.75277236138754,74.76,8.228800000000007,206.4299999999996
P432695,Others,*c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)N1C(=O)c2ccc(*)cc2C1=O, Nc1cccc(N)c1,6.0,0.0,5.0,0.0,4.0,8.0,4.0,0.0,8.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,264.3307360409269,74.76,6.638000000000006,177.1819999999997
P432696,Others,*c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)N1C(=O)c2ccc(*)cc2C1=O, Nc1ccc(N)cc1,6.0,0.0,5.0,0.0,4.0,8.0,4.0,0.0,8.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,264.3307360409269,74.76,6.638000000000006,177.1819999999997
P432697,Others,*N1C(=O)c2ccc(cc2C1=O)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(*)cc3)cc2)cc1, Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(N)cc3)cc2)cc1,8.0,0.0,10.0,0.0,6.0,10.0,4.0,0.0,11.0,9.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,379.51913763153726,93.22,12.64169999999998,254.36999999999944
P432719,Others,CCCCCCCCCCCCCCCCCCOc1ccc(cc1*)N1C(=O)c2ccc(cc2C1=O)C(c1ccc2C(=O)N(*)C(=O)c2c1)(C(F)(F)F)C(F)(F)F, CCCCCCCCCCCCCCCCCCOc1ccc(N)cc1N,7.0,0.0,21.0,0.0,5.0,15.0,4.0,0.4883720930232558,5.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,322.72002398553246,83.99000000000001,10.773099999999992,198.53099999999944
P432724,Others,*N1C(=O)C2=C(SC3=C(S2)C(=O)N(C3=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(NC(=O)c3ccc(*)cc3)cc2)C1=O, Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,12.0,2.0,7.0,2.0,12.0,17.0,2.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,282.3772425745933,170.48,3.411200000000001,186.5071999999997
P432725,Others,*N1C(=O)C2=C(SC3=C(S2)C(=O)N(C3=O)c2ccc(cc2)C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)C1=O, Nc1ccc(Oc2ccc(N)cc2)cc1,11.0,2.0,7.0,2.0,11.0,15.0,2.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,270.8653894223136,145.57,4.370700000000003,181.1293999999997
P432726,Others,*N1C(=O)C2=C(SC3=C(S2)C(=O)N(C3=O)c2ccc(cc2)C(=O)Nc2ccc(CCc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)C1=O, Nc1ccc(CCc2ccc(N)cc2)cc1,10.0,2.0,8.0,2.0,10.0,14.0,2.0,0.0555555555555555,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,278.4817284215999,136.34,4.363600000000003,188.4633999999997
P432727,Others,*N1C(=O)C2=C(SC3=C(S2)C(=O)N(C3=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)-c2ccc(NC(=O)c3ccc(*)cc3)cc2)C1=O, Nc1ccc(cc1)-c1ccc(N)cc1,10.0,2.0,6.0,2.0,10.0,14.0,2.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,265.7518441928067,136.34,4.245400000000004,180.04939999999974
P432728,Others,*N1C(=O)C2=C(SC3=C(S2)C(=O)N(C3=O)c2ccc(cc2)C(=O)Nc2ccc(NC(=O)c3ccc(*)cc3)cc2)C1=O, Nc1ccc(N)cc1,10.0,2.0,5.0,2.0,10.0,14.0,2.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,230.69474998674264,136.34,2.5784,154.6133999999998
